;N_stations;variable;v2_bias;v3_bias;v3-v2_bias;v2_nse;v3_nse;v3-v2_nse;v2_r2;v3_r2;v3-v2_r2;v2_rmse;v3_rmse;v3-v2_rmse
0;168;t_air;0.17279469460465696;-0.0845604821926232;-0.25735517679728015;-0.2499546405504453;0.2091967945957042;0.45915143514614953;0.6573631418976542;0.8024588609368252;0.14509571903917096;1.5486909984703952;1.0519277515973364;-0.49676324687305873
1;168;p_air;0.9494097319709417;1.2224317852671152;0.27302205329617346;-198.6524471569647;-177.39792953988896;21.25451761707575;0.8788958582690358;0.899034366970375;0.020138508701339153;10.796321852206095;11.379423887068844;0.5831020348627494
2;168;u;1.5103846175357374;1.2446811565687046;-0.2657034609670328;-4.871508644811103;-6.007349014577193;-1.1358403697660906;0.22175735339745797;0.2641597930962815;0.04240243969882354;1.7809090753964312;1.461625757282563;-0.3192833181138681
3;168;vp;-2.1365733451829576;-2.440404460656985;-0.3038311154740274;-0.3637426469037354;-0.45694184410175404;-0.09319919719801861;0.7154881803129873;0.8061078092775785;0.09061962896459119;2.7744420536702052;2.7845311994992743;0.010089145829069057
4;168;ra;72.19221325322128;69.86305065982731;-2.329162593393974;-1.3434347364486319;-2.2541834908350267;-0.9107487543863948;0.666954857994294;0.31061868273385373;-0.35633617526044026;81.23322973420898;86.40079857501004;5.167568840801067
